IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region,ClaimAmount
3140713.0,2,1.0,B,5,3,31,73,B2,'Diesel',54,R53,1204.0
3140713.0,2,1.0,B,5,3,31,73,B2,'Diesel',54,R53,93.29
3140729.0,1,1.0,D,9,13,56,50,B1,'Regular',634,R53,1204.0
3140734.0,1,0.84,E,12,5,38,50,B10,'Regular',3274,R11,2446.87
3140778.0,1,1.0,A,6,12,45,95,B1,'Diesel',50,R53,1204.0
3140808.0,1,0.73,B,8,11,48,50,B13,'Regular',59,R24,14.83
3140888.0,2,0.43,C,10,18,44,53,B10,'Diesel',155,R24,1204.0
3140888.0,2,0.43,C,10,18,44,53,B10,'Diesel',155,R24,1204.0
3141006.0,1,1.0,A,10,8,34,62,B13,'Diesel',26,R24,1204.0
3141091.0,1,0.42,C,4,10,36,50,B2,'Diesel',114,R82,1643.62
3141167.0,1,0.62,E,6,13,35,54,B1,'Diesel',5449,R82,443.71
3141181.0,1,0.16,E,4,3,37,76,B1,'Regular',2472,R82,1500.0
3141271.0,1,0.73,C,6,5,38,50,B3,'Regular',316,R82,4290.78
3141292.0,2,0.88,D,9,12,36,57,B12,'Regular',863,R82,237.9
3141292.0,2,0.88,D,9,12,36,57,B12,'Regular',863,R82,101.25
3141294.0,1,1.0,E,8,2,30,85,B2,'Diesel',5449,R82,1204.0
3141307.0,1,0.49,C,6,11,58,50,B2,'Diesel',209,R82,21.68
3141351.0,1,1.0,E,9,18,33,118,B3,'Regular',2472,R82,1204.0
3141388.0,1,0.17,E,4,6,23,100,B1,'Regular',5449,R82,1962.2
3141407.0,1,0.94,C,7,1,72,50,B1,'Diesel',110,R82,80.92
3141417.0,1,0.7,D,7,3,30,85,B12,'Regular',1328,R82,450.0
3141419.0,1,1.0,D,6,13,46,112,B3,'Diesel',863,R82,1204.0
3141462.0,2,0.9,E,13,4,54,58,B13,'Regular',5449,R82,2697.98
3141462.0,2,0.9,E,13,4,54,58,B13,'Regular',5449,R82,4114.0
3141558.0,1,0.44,A,6,4,57,50,B1,'Diesel',5,R74,479.84
3141703.0,1,1.0,E,5,2,42,77,B3,'Regular',4650,R11,1204.0
3141835.0,2,0.24,E,6,14,68,50,B3,'Regular',3541,R52,1204.0
3141835.0,2,0.24,E,6,14,68,50,B3,'Regular',3541,R52,1204.0
3141836.0,1,0.75,E,6,14,68,50,B3,'Regular',3541,R52,1204.0
3141842.0,1,0.53,E,5,11,71,50,B5,'Diesel',3541,R52,95.66
3141845.0,1,1.0,E,5,1,74,50,B2,'Diesel',3541,R52,1204.0
3141865.0,1,0.46,E,8,11,63,50,B10,'Diesel',3541,R52,1204.0
3141883.0,1,0.75,A,6,22,43,50,B3,'Regular',26,R24,1112.65
3141927.0,1,0.9,A,8,1,32,118,B3,'Diesel',18,R24,1204.0
3141985.0,1,0.45,A,7,15,20,95,B3,'Regular',28,R54,74.5
3142005.0,1,1.0,C,6,10,53,50,B1,'Diesel',413,R52,1204.0
3142037.0,1,1.0,C,10,6,34,72,B10,'Regular',235,R54,78.4
3142068.0,1,0.96,C,7,11,56,50,B2,'Diesel',270,R54,70.84
3142071.0,1,0.93,B,6,6,33,50,B2,'Diesel',72,R74,118.42
3142082.0,1,0.9,C,7,5,52,80,B10,'Diesel',109,R54,1204.0
3142085.0,1,0.86,C,5,2,27,76,B2,'Diesel',155,R72,821.68
3142098.0,1,0.58,C,5,4,52,64,B2,'Diesel',109,R54,1325.19
3142101.0,1,0.51,D,6,7,40,76,B12,'Diesel',657,R54,347.52
3142104.0,1,0.5,E,6,0,38,60,B2,'Diesel',2694,R54,1204.0
3142109.0,1,0.47,B,7,0,44,50,B2,'Regular',67,R54,51.0
3142113.0,1,0.45,E,6,11,23,125,B2,'Diesel',2694,R54,1204.0
3142116.0,1,0.45,A,5,2,33,50,B2,'Diesel',42,R54,125.89
3142120.0,1,0.37,C,8,2,34,100,B13,'Diesel',388,R54,4152.31
3142126.0,1,0.3,D,6,4,40,90,B12,'Regular',657,R54,1454.06
3142316.0,1,0.26,A,6,12,46,50,B1,'Diesel',23,R24,164.0
3142339.0,1,1.0,E,5,7,38,67,B1,'Diesel',2620,R72,1204.0
3142345.0,1,1.0,A,9,1,45,50,B6,'Diesel',16,R72,769.39
3142392.0,1,0.79,B,4,18,51,58,B1,'Diesel',92,R72,1204.0
3142414.0,1,0.63,D,6,11,34,64,B3,'Diesel',904,R82,602.0
3142430.0,1,0.54,C,6,3,31,60,B2,'Regular',127,R72,89.46
3142544.0,1,0.29,C,6,7,30,100,B2,'Diesel',190,R72,330.19
3142556.0,1,1.0,C,4,4,29,75,B3,'Diesel',159,R72,1204.0
3142607.0,1,1.0,C,6,11,42,90,B1,'Diesel',127,R72,16.98
3142629.0,1,1.0,C,6,13,23,95,B1,'Diesel',223,R72,33.3
3142847.0,1,1.0,A,4,17,29,80,B2,'Regular',15,R24,1204.0
3142858.0,1,1.0,B,7,5,53,50,B1,'Regular',84,R24,1204.0
3142880.0,1,1.0,C,11,8,54,50,B4,'Diesel',106,R24,1014.71
3142910.0,1,0.1,C,6,14,24,100,B1,'Regular',106,R24,8421.93
3142982.0,1,1.0,A,6,4,35,50,B2,'Diesel',17,R54,648.41
3142997.0,1,0.44,E,7,15,27,95,B1,'Regular',3301,R73,85.16
3142999.0,2,0.53,C,9,6,26,95,B5,'Regular',238,R54,4251.04
3142999.0,2,0.53,C,9,6,26,95,B5,'Regular',238,R54,1026.63
3143059.0,1,0.17,A,5,15,32,64,B2,'Diesel',19,R54,1261.0
3143072.0,1,0.18,A,9,1,52,50,B2,'Regular',25,R54,75.0
3143098.0,1,0.07,D,7,12,40,95,B2,'Regular',1974,R54,1204.0
3143104.0,1,0.23,D,4,14,20,100,B6,'Regular',801,R54,1204.0
3143121.0,1,0.36,C,5,6,22,100,B4,'Diesel',176,R26,1204.0
3143127.0,1,0.8,C,7,21,40,112,B1,'Regular',238,R54,1204.0
3143180.0,1,0.87,D,4,13,23,95,B3,'Diesel',1974,R54,1204.0
3143193.0,1,0.99,A,5,7,30,51,B3,'Diesel',46,R54,16.31
3143195.0,1,0.07,D,4,17,40,100,B1,'Regular',1974,R54,1204.0
3143235.0,1,0.88,A,7,14,36,62,B1,'Regular',25,R54,1204.0
3143252.0,1,0.72,D,4,0,58,63,B12,'Regular',1974,R54,1204.0
3143302.0,1,1.0,D,6,5,69,50,B2,'Diesel',1294,R72,76.01
3143347.0,1,0.47,A,7,18,35,50,B3,'Regular',30,R72,76.01
3143366.0,1,1.0,C,7,15,52,50,B2,'Diesel',283,R25,602.0
3143368.0,1,1.0,C,7,4,51,50,B2,'Diesel',283,R25,981.56
3143375.0,1,1.0,B,6,2,47,50,B1,'Diesel',67,R25,76.0
3143441.0,1,0.99,B,6,9,19,50,B3,'Diesel',52,R25,1075.07
3143464.0,1,1.0,C,7,7,42,70,B1,'Regular',283,R25,678.42
3143476.0,2,0.9,B,7,1,54,50,B2,'Diesel',73,R25,1142.02
3143476.0,2,0.9,B,7,1,54,50,B2,'Diesel',73,R25,963.51
3143640.0,1,0.61,D,6,1,51,50,B6,'Diesel',533,R93,1204.0
3143695.0,1,0.27,B,6,9,31,57,B1,'Diesel',57,R24,3204.0
3143714.0,1,0.52,A,4,10,44,78,B2,'Diesel',18,R24,1204.0
3143716.0,1,0.31,B,6,8,38,85,B1,'Diesel',57,R24,1143.0
3143793.0,2,1.0,E,8,21,42,50,B1,'Diesel',2575,R52,1204.0
3143793.0,2,1.0,E,8,21,42,50,B1,'Diesel',2575,R52,1204.0
3143796.0,1,0.49,A,9,12,23,85,B1,'Regular',15,R24,1504.46
3143848.0,2,1.0,B,4,10,26,64,B4,'Diesel',57,R24,70.21
3143848.0,2,1.0,B,4,10,26,64,B4,'Diesel',57,R24,70.2
3143953.0,1,1.0,C,4,13,40,90,B6,'Regular',169,R54,1204.0
3144057.0,1,0.76,A,7,17,65,74,B10,'Diesel',12,R24,1483.61
3144106.0,1,0.18,C,4,9,50,50,B1,'Regular',203,R24,1389.0
3144281.0,1,0.9,C,6,7,57,50,B1,'Diesel',297,R22,1204.0
3144292.0,1,1.0,B,7,9,53,50,B2,'Diesel',53,R23,1204.0
3144298.0,1,0.73,E,6,6,21,125,B2,'Diesel',2740,R22,510.31
3144335.0,1,1.0,D,7,5,71,50,B1,'Regular',1279,R23,1204.0
3144345.0,1,0.45,E,7,4,36,77,B13,'Diesel',2740,R22,1408.1
3144347.0,1,0.61,D,5,9,31,72,B2,'Diesel',1206,R22,3091.09
3144355.0,1,0.98,E,10,13,29,68,B11,'Regular',2740,R22,78.61
3144416.0,1,0.07,C,7,2,45,50,B1,'Diesel',169,R22,2408.0
3144435.0,1,0.19,E,7,6,32,68,B1,'Diesel',3317,R93,1204.0
3144514.0,1,1.0,E,6,3,53,50,B1,'Diesel',3317,R93,4130.9
3144521.0,1,0.21,E,7,8,22,100,B1,'Diesel',3317,R93,1204.0
3144589.0,1,1.0,E,4,11,49,58,B4,'Diesel',3317,R93,1204.0
3144600.0,2,0.74,D,5,2,72,62,B2,'Diesel',776,R93,89.0
3144600.0,2,0.74,D,5,2,72,62,B2,'Diesel',776,R93,9753.1
3144607.0,1,0.62,D,4,22,33,125,B1,'Regular',666,R93,1204.0
3144613.0,1,0.19,E,7,12,53,50,B12,'Regular',3317,R93,1094.26
3144622.0,1,0.82,D,4,4,45,58,B3,'Diesel',875,R93,1204.0
3144626.0,1,1.0,D,8,13,59,62,B1,'Diesel',776,R93,1204.0
3144637.0,1,0.96,C,5,3,46,50,B2,'Diesel',298,R93,627.76
3144641.0,1,1.0,E,6,6,56,58,B12,'Regular',3317,R93,1204.0
3144663.0,1,0.11,C,6,17,64,50,B1,'Diesel',412,R73,1204.0
3144670.0,2,0.75,E,6,5,44,50,B3,'Diesel',3317,R93,1204.0
3144670.0,2,0.75,E,6,5,44,50,B3,'Diesel',3317,R93,1204.0
3144678.0,1,0.2,E,6,3,46,50,B3,'Diesel',3317,R93,1676.64
3144686.0,1,0.75,E,9,2,52,59,B2,'Regular',3317,R93,456.75
3144701.0,1,0.48,C,5,0,74,58,B4,'Regular',209,R93,1862.18
3144707.0,1,0.24,E,9,1,60,50,B13,'Regular',4762,R93,11000.0
3144713.0,1,0.65,E,7,7,79,58,B4,'Regular',3317,R93,1204.0
3144824.0,1,1.0,D,7,13,72,50,B2,'Regular',537,R41,819.05
3144926.0,1,0.36,A,6,10,52,50,B2,'Diesel',38,R41,298.23
3144971.0,1,0.22,C,6,7,46,50,B2,'Diesel',122,R41,778.91
3145003.0,1,0.68,B,7,4,62,50,B1,'Regular',80,R41,493.57
3145064.0,1,0.44,D,6,12,25,100,B3,'Diesel',1397,R41,898.11
3145122.0,1,0.09,D,7,18,32,52,B1,'Regular',704,R11,441.01
3145136.0,1,1.0,D,4,12,48,50,B1,'Regular',1622,R91,1204.0
3145156.0,1,0.74,B,6,4,51,50,B2,'Diesel',53,R24,602.0
3145203.0,1,0.68,D,6,2,55,50,B1,'Diesel',1027,R24,1204.0
3145220.0,1,0.58,A,4,12,61,54,B2,'Regular',8,R24,2789.86
3145233.0,1,0.13,B,10,6,39,50,B2,'Regular',57,R24,156.83
3145244.0,1,0.34,C,5,4,25,85,B3,'Diesel',252,R24,443.54
3145267.0,1,1.0,C,7,4,40,50,B4,'Regular',148,R54,1704.0
3145271.0,1,0.77,C,13,12,27,80,B11,'Regular',238,R54,1204.0
3145334.0,1,0.98,B,4,12,44,50,B3,'Regular',94,R54,405.89
3145338.0,1,0.6,C,6,13,58,54,B1,'Diesel',227,R54,196.96
3145341.0,1,1.0,C,6,13,76,50,B1,'Diesel',153,R54,16451.223999999962
3145357.0,1,0.98,A,4,11,30,100,B5,'Regular',15,R54,1204.0
3145383.0,1,0.06,C,9,16,41,100,B2,'Regular',227,R54,393.01
3145527.0,1,1.0,A,8,7,40,50,B6,'Diesel',30,R24,1200.01
3145529.0,1,1.0,D,6,11,22,118,B1,'Diesel',1313,R24,1893.0
3145555.0,1,1.0,C,7,2,26,85,B2,'Regular',369,R24,1204.0
3145594.0,1,0.83,B,5,3,41,88,B2,'Diesel',91,R24,2899.47
3145644.0,1,0.92,A,4,12,29,62,B5,'Regular',29,R24,1204.0
3145653.0,1,0.75,A,8,21,51,50,B1,'Diesel',44,R24,77.99
3145752.0,1,0.19,B,15,4,35,50,B12,'Diesel',71,R82,756.31
3145824.0,1,1.0,A,4,3,29,71,B3,'Diesel',41,R26,1204.0
3145835.0,1,1.0,C,5,18,23,118,B5,'Regular',214,R26,1204.0
3145840.0,1,0.52,A,7,10,46,50,B2,'Diesel',8,R26,1940.31
3145920.0,1,1.0,B,6,9,30,50,B2,'Diesel',60,R24,1048.7
3145927.0,1,0.52,C,6,2,53,77,B1,'Regular',214,R26,76.0
3145946.0,1,0.72,D,5,0,71,50,B2,'Regular',1943,R24,1204.0
3145950.0,1,0.7,D,6,14,19,100,B1,'Diesel',1943,R24,602.0
3146143.0,1,0.71,C,4,1,33,50,B6,'Diesel',133,R24,1204.0
3146172.0,1,0.72,B,6,10,31,80,B1,'Diesel',71,R24,1742.09
3146197.0,2,0.76,C,6,9,24,125,B6,'Diesel',405,R24,1204.0
3146197.0,2,0.76,C,6,9,24,125,B6,'Diesel',405,R24,1204.0
3146218.0,1,0.33,A,5,4,46,50,B5,'Diesel',15,R24,602.0
3146264.0,1,0.43,C,7,19,30,51,B5,'Diesel',133,R24,490.11
3146333.0,1,1.0,B,5,5,67,83,B1,'Diesel',71,R11,653.17
3146366.0,1,0.84,C,7,17,20,112,B1,'Regular',336,R93,1204.0
3146383.0,1,0.33,D,6,9,40,62,B5,'Regular',682,R93,14464.0
3146410.0,1,1.0,E,7,1,45,50,B2,'Regular',2674,R93,345.29
3146418.0,1,0.64,D,5,13,47,60,B5,'Diesel',1441,R93,1269.78
3146436.0,2,0.25,E,5,2,19,100,B1,'Diesel',4762,R93,3473.01
3146436.0,2,0.25,E,5,2,19,100,B1,'Diesel',4762,R93,267.32
3146437.0,2,0.74,E,5,2,19,125,B1,'Diesel',4762,R93,2800.41
3146437.0,2,0.74,E,5,2,19,125,B1,'Diesel',4762,R93,1204.0
3146471.0,1,0.7,C,6,1,62,50,B12,'Diesel',342,R93,7886.35
3146550.0,1,0.56,D,11,10,32,71,B1,'Regular',658,R93,512.75
3146565.0,1,0.54,C,13,9,47,50,B3,'Regular',263,R93,654.28
3146575.0,1,0.44,E,4,9,25,85,B2,'Regular',4762,R93,237.94
3146584.0,1,0.54,E,4,5,23,118,B1,'Regular',2733,R93,1204.0
3146599.0,1,0.48,E,6,3,28,100,B6,'Regular',4762,R93,1204.0
3146619.0,1,1.0,E,6,14,53,50,B1,'Diesel',4762,R93,604.05
3146622.0,1,1.0,E,6,2,78,50,B1,'Regular',4762,R93,1353.05
3146671.0,2,0.75,E,5,10,37,147,B2,'Diesel',4762,R93,1204.0
3146671.0,2,0.75,E,5,10,37,147,B2,'Diesel',4762,R93,1204.0
3146684.0,1,1.0,E,6,14,50,62,B1,'Regular',4762,R93,1204.0
3146692.0,1,1.0,E,9,12,20,95,B1,'Regular',4762,R93,650.83
3146697.0,1,1.0,E,4,20,25,90,B2,'Regular',4762,R93,81.56
3146708.0,1,1.0,C,5,8,51,50,B1,'Regular',433,R93,843.0
3146719.0,1,1.0,E,7,2,49,50,B3,'Regular',2859,R11,3146.5
3146802.0,1,0.46,E,7,6,23,112,B2,'Regular',2563,R11,1204.0
3146815.0,1,0.56,D,9,17,37,68,B1,'Regular',1542,R11,1204.0
3146856.0,2,0.86,E,11,4,32,83,B14,'Diesel',2859,R11,1204.0
3146856.0,2,0.86,E,11,4,32,83,B14,'Diesel',2859,R11,211.01
3146902.0,1,1.0,E,5,10,30,76,B6,'Regular',3055,R11,2110.3
3146906.0,1,0.93,E,7,8,53,50,B5,'Regular',2859,R11,76.01
3146917.0,1,0.78,E,12,1,32,50,B1,'Diesel',2400,R11,19.4
3146923.0,1,0.64,F,12,8,66,62,B5,'Regular',15725,R11,1204.0
3146969.0,1,1.0,D,7,4,55,50,B5,'Regular',1064,R24,541.76
3147062.0,1,1.0,B,10,11,43,50,B5,'Diesel',55,R22,1204.0
3147139.0,1,0.96,A,10,7,37,50,B5,'Regular',22,R24,602.0
3147485.0,1,0.64,C,10,11,21,125,B12,'Regular',101,R24,101.33
3147528.0,1,0.23,C,6,2,22,85,B3,'Diesel',293,R24,1204.0
3147623.0,1,0.12,E,9,11,25,95,B2,'Regular',2399,R24,1746.66
3147736.0,1,0.42,C,5,16,50,50,B1,'Diesel',283,R52,990.53
3147780.0,1,1.0,B,7,9,40,72,B13,'Regular',91,R24,2117.61
3147841.0,1,1.0,B,5,11,51,50,B6,'Regular',63,R24,1204.0
3147902.0,1,0.93,C,6,8,22,85,B4,'Regular',115,R24,363.29
3147933.0,1,0.61,C,8,17,52,50,B1,'Diesel',192,R24,1204.0
3147953.0,1,0.68,A,6,19,54,73,B2,'Regular',37,R24,1204.0
3147986.0,1,0.07,D,7,16,35,100,B1,'Regular',1408,R52,1204.0
3148016.0,1,1.0,E,5,1,27,112,B1,'Regular',3963,R91,1676.51
3148028.0,1,0.37,B,11,7,24,95,B5,'Regular',61,R52,1204.0
3148063.0,1,0.45,A,6,9,32,85,B6,'Diesel',41,R52,1204.0
3148064.0,1,0.54,A,6,9,32,106,B6,'Diesel',41,R52,86.25
3148072.0,1,1.0,D,4,1,83,50,B1,'Regular',713,R52,1204.0
3148108.0,1,0.6,C,7,35,43,50,B1,'Diesel',127,R52,1445.25
3148156.0,1,1.0,D,6,8,59,72,B3,'Diesel',1408,R52,1204.0
3148163.0,1,0.1,D,4,14,19,100,B2,'Diesel',1408,R52,9642.54
3148166.0,1,0.6,D,8,12,45,50,B2,'Diesel',713,R52,1204.0
3148176.0,1,1.0,C,5,5,38,53,B2,'Regular',167,R52,602.0
3148200.0,1,0.58,D,8,15,38,88,B1,'Diesel',1408,R52,1204.0
3148225.0,1,0.69,D,4,13,44,95,B4,'Regular',1408,R52,134.0
3148263.0,1,0.28,B,9,17,30,100,B1,'Regular',61,R52,602.0
3148279.0,2,0.74,E,7,11,58,95,B6,'Regular',3744,R93,1204.0
3148279.0,2,0.74,E,7,11,58,95,B6,'Regular',3744,R93,1204.0
3148306.0,1,1.0,E,6,10,47,58,B2,'Regular',3744,R93,1204.0
3148309.0,1,0.87,D,6,9,26,95,B2,'Diesel',1232,R93,1204.0
3148322.0,1,0.54,C,4,1,53,50,B1,'Diesel',113,R93,4660.0
3148343.0,1,0.5,D,10,8,51,50,B12,'Regular',613,R93,8349.07
3148441.0,1,0.67,E,7,2,54,50,B1,'Regular',3744,R93,1204.0
3148538.0,1,0.44,E,9,5,45,50,B12,'Regular',3744,R93,84.8
3148642.0,1,0.48,C,4,1,39,50,B1,'Diesel',194,R93,1204.0
3148675.0,1,1.0,A,6,14,31,125,B1,'Diesel',45,R82,787.06
3148754.0,1,0.71,E,6,4,33,71,B3,'Diesel',8549,R82,110.08
3148864.0,1,1.0,E,5,8,53,71,B4,'Diesel',2715,R24,1204.0
3148903.0,1,1.0,E,7,8,35,71,B2,'Diesel',2715,R24,1204.0
3148954.0,1,0.91,E,5,9,32,64,B1,'Regular',2044,R24,1204.0
3148991.0,1,0.79,F,5,5,66,50,B6,'Regular',27000,R11,2653.33
3148999.0,1,0.12,B,10,15,36,60,B2,'Diesel',53,R24,2240.0
3149024.0,1,0.81,D,8,9,37,78,B2,'Diesel',754,R24,1204.0
3149169.0,1,1.0,E,7,5,41,50,B5,'Regular',4128,R52,4372.85
3149197.0,1,1.0,D,7,13,25,147,B1,'Regular',1541,R91,1204.0
3149224.0,1,0.19,C,4,13,22,95,B1,'Regular',252,R24,1187.61
3149226.0,2,0.14,A,6,11,21,100,B2,'Diesel',46,R24,2204.0
3149226.0,2,0.14,A,6,11,21,100,B2,'Diesel',46,R24,1204.0
3149488.0,1,0.17,C,6,3,46,68,B1,'Regular',133,R24,77.99
3149564.0,1,0.33,A,7,16,34,53,B2,'Diesel',33,R52,67.45
3149575.0,1,1.0,A,6,11,52,50,B1,'Diesel',29,R24,354.94
3149619.0,1,1.0,E,7,2,69,55,B1,'Regular',3688,R82,66.52
3149708.0,1,0.29,E,4,21,45,95,B1,'Regular',3688,R82,6709.75
3149714.0,1,0.27,E,10,8,41,56,B1,'Regular',3430,R82,15.0
3149719.0,1,0.24,E,5,3,41,54,B2,'Regular',3688,R82,2642.92
3149787.0,1,0.6,D,9,5,62,139,B2,'Regular',1693,R82,1699.76
3149805.0,1,0.51,E,6,9,27,95,B1,'Diesel',3688,R82,1041.9
3149868.0,1,1.0,B,7,12,22,112,B3,'Regular',66,R82,1204.0
3149885.0,1,0.34,B,4,8,42,50,B2,'Regular',100,R82,1238.02
3149889.0,1,0.19,A,7,8,21,95,B2,'Regular',30,R82,3572.13
3149895.0,1,0.95,D,8,4,52,50,B6,'Diesel',854,R82,21.27
3149924.0,1,0.48,D,8,10,23,95,B3,'Regular',1110,R82,1204.0
3149929.0,1,0.51,D,6,11,45,95,B1,'Diesel',665,R82,1204.0
3149933.0,2,0.92,D,7,7,41,54,B1,'Regular',1110,R82,1204.0
3149933.0,2,0.92,D,7,7,41,54,B1,'Regular',1110,R82,1204.0
3149941.0,2,1.0,C,8,11,20,125,B3,'Regular',484,R82,1204.0
3149941.0,2,1.0,C,8,11,20,125,B3,'Regular',484,R82,522.57
3149951.0,1,0.23,C,10,11,19,100,B4,'Regular',186,R82,5612.55
3150031.0,1,0.76,C,5,20,30,75,B2,'Diesel',286,R24,1704.0
3150075.0,1,0.71,E,7,10,33,106,B5,'Regular',3368,R24,1711.0
3150122.0,1,0.62,C,4,20,48,50,B2,'Regular',146,R24,1204.0
3150148.0,1,0.41,C,7,5,52,50,B1,'Diesel',286,R24,1204.0
3150160.0,1,0.42,E,8,16,37,100,B3,'Diesel',4116,R24,2954.0
3150174.0,1,0.55,C,11,6,47,50,B2,'Regular',286,R24,1451.15
3150210.0,1,0.48,D,6,4,61,54,B3,'Diesel',1064,R24,16451.223999999962
3150229.0,1,0.22,D,5,18,29,100,B1,'Regular',1064,R24,1204.0
3150276.0,1,1.0,C,6,11,31,112,B1,'Regular',286,R24,1204.0
3150300.0,1,0.77,A,11,14,32,95,B2,'Regular',32,R24,2603.86
3150325.0,2,0.22,B,6,9,30,100,B1,'Diesel',59,R24,1204.0
3150325.0,2,0.22,B,6,9,30,100,B1,'Diesel',59,R24,1204.0
3150337.0,1,1.0,D,6,9,19,125,B2,'Diesel',1064,R24,1204.0
3150345.0,1,1.0,D,7,12,38,106,B4,'Regular',1064,R24,16451.223999999962
3150363.0,1,0.5,A,6,13,20,100,B1,'Regular',21,R24,1204.0
3150370.0,1,1.0,C,6,1,44,50,B1,'Regular',286,R24,1204.0
3150554.0,1,1.0,A,5,17,49,50,B2,'Diesel',32,R82,1204.0
3150556.0,1,0.94,D,6,1,66,50,B2,'Diesel',593,R82,146.97
3150629.0,1,0.94,D,5,2,75,50,B2,'Regular',1182,R82,3600.34
3150655.0,1,0.11,C,8,13,20,100,B6,'Regular',481,R82,1204.0
3150783.0,1,0.75,C,5,8,54,72,B4,'Regular',222,R24,1204.0
3150807.0,1,1.0,C,5,2,28,72,B3,'Diesel',405,R24,230.23
3150826.0,1,0.17,C,5,9,49,50,B2,'Diesel',170,R24,78.16
3150843.0,1,0.74,D,13,4,35,75,B2,'Regular',1313,R24,1204.0
3150940.0,1,0.34,E,6,4,27,80,B2,'Regular',2399,R24,168.28
3150974.0,1,0.6,C,6,2,29,65,B2,'Diesel',172,R24,635.23
3150985.0,1,0.39,D,6,14,40,51,B1,'Diesel',1313,R24,2358.61
3151043.0,1,0.49,D,6,9,32,100,B1,'Regular',1910,R11,1204.0
3151044.0,1,0.5,D,6,9,32,156,B1,'Regular',1910,R11,1204.0
3151097.0,1,1.0,B,7,9,42,50,B2,'Regular',64,R11,1324.15
3151101.0,1,1.0,A,11,4,51,50,B14,'Diesel',22,R11,1120.0
3151131.0,1,0.83,B,6,5,41,85,B3,'Diesel',64,R11,1204.0
3151155.0,1,0.76,C,15,16,32,88,B1,'Regular',175,R11,1204.0
3151184.0,1,0.3,E,6,2,33,72,B3,'Diesel',3663,R11,1204.0
3151194.0,1,0.2,C,6,16,28,80,B2,'Diesel',286,R24,1204.0
3151202.0,1,0.8,C,6,17,28,118,B1,'Diesel',194,R11,1204.0
3151209.0,1,0.55,B,4,11,20,100,B2,'Regular',98,R11,1204.0
3151242.0,1,0.46,A,4,5,48,50,B2,'Diesel',20,R11,544.71
3151243.0,1,0.0082191780821917,A,4,5,48,50,B2,'Diesel',20,R11,8180.33
3151248.0,1,0.29,A,9,11,46,50,B3,'Regular',20,R11,1204.0
3151274.0,1,0.24,D,6,11,42,50,B3,'Diesel',766,R11,736.72
3151329.0,1,0.98,D,6,4,27,68,B1,'Diesel',1489,R52,1558.94
3151367.0,1,0.54,D,7,15,39,80,B1,'Regular',1408,R52,1204.0
3151374.0,1,0.93,D,7,14,42,118,B5,'Regular',1408,R52,1204.0
3151398.0,1,0.82,D,7,5,32,95,B3,'Regular',1408,R52,1204.0
3151415.0,1,0.03,C,9,9,36,50,B5,'Regular',484,R52,1204.0
3151421.0,1,0.07,D,7,16,34,100,B5,'Diesel',1408,R52,1204.0
3151439.0,1,0.49,C,7,9,20,95,B1,'Regular',169,R52,1204.0
3151453.0,1,0.11,D,6,3,19,100,B2,'Diesel',1408,R52,761.27
3151478.0,1,0.47,C,7,0,47,50,B1,'Diesel',183,R53,1204.0
3151576.0,1,0.56,D,6,7,25,72,B1,'Diesel',614,R24,466.36
3151587.0,1,0.75,C,4,14,47,50,B2,'Regular',105,R24,1204.0
3151601.0,1,0.45,A,6,4,43,80,B2,'Diesel',24,R24,1204.0
3151617.0,1,1.0,C,7,9,51,50,B2,'Diesel',307,R24,1204.0
3151618.0,1,1.0,B,6,13,43,50,B6,'Diesel',81,R24,2324.61
3151670.0,1,0.67,C,4,19,37,95,B5,'Regular',105,R24,1204.0
3151688.0,1,0.44,B,5,18,51,50,B1,'Diesel',81,R54,1204.0
3151700.0,1,0.64,C,7,2,39,50,B3,'Diesel',105,R24,1204.0
3151752.0,1,0.55,A,4,19,49,67,B5,'Regular',24,R31,602.0
3151785.0,1,0.67,D,6,12,38,50,B3,'Diesel',817,R31,16451.223999999962
3151839.0,1,0.36,C,7,17,20,100,B3,'Regular',326,R31,1204.0
3151859.0,1,0.15,E,4,9,34,95,B5,'Regular',7887,R31,17.28
3151869.0,1,0.35,C,4,14,35,90,B2,'Regular',326,R31,2204.0
3151881.0,1,0.18,D,7,11,21,100,B1,'Regular',817,R31,1204.0
3151887.0,1,1.0,D,9,1,21,95,B2,'Regular',817,R31,702.0
3151923.0,1,0.32,D,4,2,19,100,B2,'Diesel',817,R31,1204.0
3151931.0,1,0.04,D,4,15,26,125,B1,'Regular',817,R31,1204.0
3151966.0,1,0.82,D,10,2,24,76,B1,'Regular',817,R31,263.66
3151971.0,1,1.0,D,6,1,35,50,B1,'Diesel',817,R31,902.65
3151975.0,1,0.88,B,7,12,24,68,B11,'Regular',61,R31,1858.26
3151986.0,1,1.0,C,6,9,34,118,B2,'Diesel',135,R31,2266.39
3152000.0,1,0.58,C,11,18,42,156,B3,'Regular',473,R53,1204.0
3152003.0,1,0.67,C,5,11,49,90,B3,'Regular',473,R53,1204.0
3152026.0,2,0.45,C,6,7,56,50,B3,'Regular',473,R53,1841.05
3152026.0,2,0.45,C,6,7,56,50,B3,'Regular',473,R53,1204.0
3152035.0,1,0.58,C,10,18,41,51,B5,'Regular',103,R53,602.0
3152064.0,1,1.0,C,8,1,60,62,B2,'Diesel',125,R53,602.0
